Date,Time,Elapsed Seconds,Latitude,Longitude,Particulate Matter-PM10 (ug/m^3),Particulate Matter-PM2.5 (ug/m^3),Particulate Matter-PM1.0 (ug/m^3),Particulate Matter-10 Min. Avg. PM10 (ug/m^3),Particulate Matter-10 Min. Avg. PM2.5 (ug/m^3),Particulate Matter-10 Min. Avg. PM1.0 (ug/m^3),Carbon Dioxide-CO2; (ppm),Carbon Dioxide-Avg. (ppm),Ozone-Avg. (ppb),Ozone-O3; (ppb),Air Quality Index-AQI ,Air Quality Index-Avg. ,Pressure Barometric-Pressure (mBar),Internal Temperature-Internal Temperature (degF),Humidity-Humidity (%RH),Light Intensity-Light (lux)
5/18/2021,8:08:48 AM,501,41.96703,-88.13117,28,26,18,28.3,25.5,16.8,421,404.6,298,-288,80.2,79.1,995.14,67.6,61.8,110
5/18/2021,8:08:49 AM,502,41.96703,-88.13117,28,26,18,28.3,25.5,16.8,419,404.6,299.5,1056,80.2,79.1,995.11,67.5,61.8,89.1
5/18/2021,8:08:50 AM,503,41.96703,-88.13117,28,26,18,28.3,25.5,16.8,422,404.7,297.2,-864,80.2,79.1,995.07,67.5,61.8,94.8
5/18/2021,8:08:51 AM,504,41.96703,-88.13117,27,24,16,28.3,25.5,16.8,421,404.7,297.6,480,76,79.1,995.04,67.5,61.8,81.3
5/18/2021,8:08:52 AM,505,41.96703,-88.13117,28,26,17,28.3,25.5,16.8,421,404.7,298.7,864,80.2,79.1,995.01,67.5,61.8,103
5/18/2021,8:08:53 AM,506,41.96703,-88.13117,27,25,17,28.3,25.5,16.8,427,404.8,298.3,96,78.1,79.1,994.96,67.5,61.8,75.6
5/18/2021,8:08:54 AM,507,41.96703,-88.13117,27,26,17,28.3,25.5,16.8,425,404.8,300.1,1200,80.2,79.1,994.97,67.5,61.8,49.2
5/18/2021,8:08:55 AM,508,41.96703,-88.13117,29,27,18,28.3,25.5,16.8,424,404.9,301.5,1008,82.3,79.1,994.95,67.5,61.8,67.9
5/18/2021,8:08:56 AM,509,41.96703,-88.13117,30,29,19,28.3,25.5,16.8,421,404.9,300,-480,86.5,79.1,994.93,67.5,61.8,81.1
5/18/2021,8:08:57 AM,510,41.96703,-88.13117,31,30,19,28.3,25.5,16.8,421,404.9,302.7,1680,88.6,79.2,994.9,67.5,61.8,142.3
5/18/2021,8:08:58 AM,511,41.96703,-88.13117,31,28,17,28.3,25.5,16.8,421,405,301.8,-144,84.4,79.2,994.9,67.5,61.8,178.9
5/18/2021,8:08:59 AM,512,41.96703,-88.13117,32,29,18,28.3,25.5,16.8,421,405,301.1,-48,86.5,79.2,994.89,67.5,61.8,178.9
5/18/2021,8:09:00 AM,513,41.96703,-88.13117,32,29,18,28.3,25.5,16.8,424,405,300.1,-192,86.5,79.2,994.89,67.5,61.8,188.4
5/18/2021,8:09:01 AM,514,41.96703,-88.13117,32,30,18,28.3,25.6,16.8,427,405.1,298.1,-768,88.6,79.2,994.92,67.5,61.8,139.4
5/18/2021,8:09:02 AM,515,41.96703,-88.13117,32,30,18,28.3,25.6,16.8,422,405.1,296.9,-288,88.6,79.2,994.92,67.5,61.8,209.6
5/18/2021,8:09:03 AM,516,41.96703,-88.13117,32,30,18,28.3,25.6,16.8,422,405.1,294.9,-768,88.6,79.3,994.99,67.5,61.8,250.2
5/18/2021,8:09:04 AM,517,41.96703,-88.13117,32,30,18,28.3,25.6,16.8,421,405.2,293.1,-624,88.6,79.3,994.94,67.5,61.8,119.1
5/18/2021,8:09:05 AM,518,41.96703,-88.13117,32,30,18,28.3,25.6,16.8,423,405.2,295,1296,88.6,79.3,994.92,67.5,61.8,60.4
5/18/2021,8:09:06 AM,519,41.96703,-88.13117,31,29,18,28.4,25.6,16.8,421,405.2,295.8,720,86.5,79.3,994.89,67.5,60.4,102
5/18/2021,8:09:07 AM,520,41.96703,-88.13117,30,28,17,28.4,25.6,16.8,418,405.3,293.3,-1056,84.4,79.3,994.88,67.5,61.8,103
5/18/2021,8:09:08 AM,521,41.96703,-88.13117,30,28,17,28.4,25.6,16.8,420,405.3,292.8,48,84.4,79.3,994.89,67.5,61.8,87.6
5/18/2021,8:09:09 AM,522,41.96703,-88.13117,30,27,17,28.4,25.6,16.8,417,405.3,293,432,82.3,79.3,994.91,67.4,61.8,173.5
5/18/2021,8:09:10 AM,523,41.96703,-88.13117,30,27,17,28.4,25.6,16.8,416,405.3,291.3,-624,82.3,79.3,994.92,67.4,61.8,211.2
5/18/2021,8:09:11 AM,524,41.96703,-88.13117,28,26,16,28.4,25.6,16.8,414,405.3,293.7,1536,80.2,79.3,994.94,67.4,61.8,79.7
5/18/2021,8:09:12 AM,525,41.96703,-88.13117,28,26,16,28.4,25.6,16.8,413,405.4,295.4,1200,80.2,79.3,994.91,67.4,61.8,112.9
5/18/2021,8:09:13 AM,526,41.96703,-88.13117,29,27,17,28.4,25.6,16.8,412,405.4,294,-432,82.3,79.3,994.91,67.4,61.8,214.3
5/18/2021,8:09:14 AM,527,41.96703,-88.13117,29,27,17,28.4,25.6,16.8,414,405.4,294.7,672,82.3,79.4,994.91,67.4,61.8,145.8
5/18/2021,8:09:15 AM,528,41.96703,-88.13117,29,27,17,28.4,25.6,16.8,412,405.4,295.5,720,82.3,79.4,994.92,67.4,61.8,217.2
5/18/2021,8:09:16 AM,529,41.96703,-88.13117,27,26,17,28.4,25.6,16.8,415,405.4,293.1,-1008,80.2,79.4,994.9,67.4,61.8,218.9
5/18/2021,8:09:17 AM,530,41.96703,-88.13117,27,26,17,28.4,25.6,16.8,416,405.4,294.1,864,80.2,79.4,994.93,67.4,61.8,191.1
5/18/2021,8:09:18 AM,531,41.96703,-88.13117,27,26,17,28.4,25.6,16.8,419,405.5,295.9,1248,80.2,79.4,994.96,67.4,61.8,186.9
5/18/2021,8:09:19 AM,532,41.96703,-88.13117,26,26,17,28.4,25.6,16.8,419,405.5,296.7,720,80.2,79.4,994.95,67.4,61.8,208
5/18/2021,8:09:20 AM,533,41.96703,-88.13117,26,26,17,28.3,25.6,16.8,420,405.5,298.7,1344,80.2,79.4,994.94,67.4,61.8,233
5/18/2021,8:09:21 AM,534,41.96703,-88.13117,26,25,17,28.3,25.6,16.8,421,405.5,297.2,-480,78.1,79.4,994.97,67.4,61.8,98.4
5/18/2021,8:09:22 AM,535,41.96703,-88.13117,26,25,17,28.3,25.6,16.8,421,405.6,297.8,576,78.1,79.4,994.95,67.4,61.8,90.9
5/18/2021,8:09:23 AM,536,41.96703,-88.13117,26,25,17,28.3,25.6,16.8,421,405.6,297.8,336,78.1,79.4,994.95,67.4,61.8,108.8
5/18/2021,8:09:24 AM,537,41.96703,-88.13117,24,24,16,28.3,25.6,16.8,420,405.6,298.9,864,76,79.4,994.95,67.4,61.8,105.3
5/18/2021,8:09:25 AM,538,41.96703,-88.13117,24,24,16,28.3,25.6,16.8,421,405.7,297.2,-624,76,79.3,994.97,67.4,61.8,79.7
5/18/2021,8:09:26 AM,539,41.96703,-88.13117,24,23,16,28.3,25.6,16.8,423,405.7,299.6,1584,73.9,79.3,995.02,67.4,61.8,41.7
5/18/2021,8:09:27 AM,540,41.96703,-88.13117,24,23,16,28.3,25.6,16.8,427,405.7,300.4,768,73.9,79.3,995.05,67.4,61.8,54.9
5/18/2021,8:09:28 AM,541,41.96703,-88.13117,25,24,17,28.3,25.6,16.8,430,405.8,301.5,912,76,79.3,995.07,67.4,61.8,297.4
5/18/2021,8:09:29 AM,542,41.96703,-88.13117,25,25,18,28.3,25.6,16.8,428,405.8,303.8,1536,78.1,79.3,995.2,67.4,61.8,384.4
5/18/2021,8:09:30 AM,543,41.96703,-88.13117,25,25,18,28.3,25.6,16.8,427,405.9,304.5,672,78.1,79.3,995.26,67.4,61.8,444.5
5/18/2021,8:09:31 AM,544,41.96703,-88.13117,22,22,16,28.3,25.6,16.8,427,405.9,304.7,432,71.8,79.3,995.29,67.3,61.8,467.2
5/18/2021,8:09:32 AM,545,41.96703,-88.13117,22,22,16,28.3,25.6,16.8,427,405.9,305.2,576,71.8,79.3,995.31,67.3,61.8,503.1
5/18/2021,8:09:33 AM,546,41.96703,-88.13117,22,22,16,28.3,25.6,16.8,428,406,303,-912,71.8,79.3,995.32,67.3,61.8,539
5/18/2021,8:09:34 AM,547,41.96703,-88.13117,23,23,17,28.2,25.6,16.8,427,406,301.7,-432,73.9,79.3,995.27,67.3,61.8,502.8
5/18/2021,8:09:35 AM,548,41.96703,-88.13117,23,23,17,28.2,25.6,16.8,427,406,303,1056,73.9,79.3,995.23,67.3,61.8,476.9
5/18/2021,8:09:36 AM,549,41.96703,-88.13117,22,22,17,28.2,25.6,16.8,427,406.1,301.2,-720,71.8,79.2,995.23,67.3,61.8,343.7
5/18/2021,8:09:37 AM,550,41.96703,-88.13117,21,21,16,28.2,25.6,16.8,427,406.1,301.7,576,69.7,79.2,995.22,67.3,61.8,293.4
5/18/2021,8:09:38 AM,551,41.96703,-88.13117,21,21,16,28.2,25.5,16.8,427,406.2,300.7,-240,69.7,79.2,995.17,67.3,61.8,279.3
5/18/2021,8:09:39 AM,552,41.96703,-88.13117,26,25,18,28.2,25.5,16.8,425,406.2,302,1008,78.1,79.2,995.22,67.3,61.8,423.2
5/18/2021,8:09:40 AM,553,41.96703,-88.13117,26,25,17,28.2,25.5,16.8,423,406.2,303.7,1248,78.1,79.2,995.21,67.3,61.8,387
5/18/2021,8:09:41 AM,554,41.96703,-88.13117,26,25,17,28.2,25.5,16.8,421,406.3,304.7,864,78.1,79.2,995.17,67.3,61.8,321.1
5/18/2021,8:09:42 AM,555,41.96703,-88.13117,27,24,17,28.2,25.5,16.8,423,406.3,305.6,816,76,79.2,995.15,67.3,61.8,381.9
5/18/2021,8:09:43 AM,556,41.96703,-88.13117,27,24,17,28.2,25.5,16.8,424,406.3,303.9,-624,76,79.2,995.13,67.3,63.1,276.8
5/18/2021,8:09:44 AM,557,41.96703,-88.13117,27,23,16,28.2,25.5,16.8,422,406.3,304.9,816,73.9,79.2,995.15,67.3,61.8,375.4
5/18/2021,8:09:45 AM,558,41.96703,-88.13117,28,24,16,28.2,25.5,16.8,424,406.4,302.5,-1008,76,79.2,995.15,67.3,61.8,491
5/18/2021,8:09:46 AM,559,41.96703,-88.13117,31,27,17,28.2,25.5,16.8,424,406.4,303.6,912,82.3,79.2,995.2,67.3,61.8,524.4
5/18/2021,8:09:47 AM,560,41.96703,-88.13117,30,26,16,28.2,25.5,16.8,424,406.4,301.5,-864,80.2,79.2,995.25,67.3,63.1,534.6
5/18/2021,8:09:48 AM,561,41.96703,-88.13117,29,26,16,28.2,25.5,16.8,427,406.5,303.1,1200,80.2,79.2,995.28,67.3,63.1,552.4
5/18/2021,8:09:49 AM,562,41.96703,-88.13117,31,28,17,28.2,25.5,16.8,425,406.5,304.9,1296,84.4,79.2,995.34,67.2,61.8,529.3
5/18/2021,8:09:50 AM,563,41.96703,-88.13117,31,28,17,28.2,25.5,16.8,428,406.5,303.5,-480,84.4,79.2,995.37,67.2,61.8,523
5/18/2021,8:09:51 AM,564,41.96703,-88.13117,31,28,17,28.2,25.5,16.8,426,406.6,306.1,1776,84.4,79.2,995.38,67.2,61.8,520.8
5/18/2021,8:09:52 AM,565,41.96703,-88.13117,30,28,16,28.2,25.5,16.8,424,406.6,303.8,-1008,84.4,79.2,995.42,67.2,61.8,544.5
5/18/2021,8:09:53 AM,566,41.96703,-88.13117,30,28,16,28.2,25.6,16.8,426,406.6,305.4,1248,84.4,79.2,995.43,67.1,61.8,527.6
5/18/2021,8:09:54 AM,567,41.96703,-88.13117,29,28,17,28.2,25.6,16.8,427,406.7,307.3,1344,84.4,79.2,995.43,67.1,61.8,534.3
5/18/2021,8:09:55 AM,568,41.96703,-88.13117,30,29,18,28.2,25.6,16.8,426,406.7,308.2,816,86.5,79.2,995.41,67.1,61.8,519.6
5/18/2021,8:09:56 AM,569,41.96703,-88.13117,30,29,18,28.2,25.6,16.8,430,406.8,310.6,1680,86.5,79.3,995.47,67.1,61.8,567.1
5/18/2021,8:09:57 AM,570,41.96703,-88.13117,30,29,18,28.2,25.6,16.8,430,406.8,308.8,-672,86.5,79.3,995.52,67.1,63.1,588.9
5/18/2021,8:09:58 AM,571,41.96703,-88.13117,30,29,18,28.2,25.6,16.8,431,406.8,307.6,-432,86.5,79.3,995.6,67.1,63.1,604.6
5/18/2021,8:09:59 AM,572,41.96703,-88.13117,32,30,18,28.2,25.6,16.8,434,406.9,309.6,1488,88.6,79.3,995.59,67,63.1,595.1
5/18/2021,8:10:00 AM,573,41.96703,-88.13117,32,30,18,28.2,25.6,16.8,429,406.9,309,-48,88.6,79.3,995.66,67,63.1,589.4
5/18/2021,8:10:01 AM,574,41.96703,-88.13117,32,30,18,28.2,25.6,16.8,426,407,309.8,768,88.6,79.3,995.72,67,63.1,573
5/18/2021,8:10:02 AM,575,41.96703,-88.13117,32,30,18,28.2,25.6,16.8,424,407,310.2,528,88.6,79.4,995.8,67,61.7,591.3
5/18/2021,8:10:03 AM,576,41.96703,-88.13117,32,30,18,28.3,25.6,16.8,424,407,311.3,960,88.6,79.4,995.82,67,63.1,577.2
5/18/2021,8:10:04 AM,577,41.96703,-88.13117,31,29,18,28.3,25.6,16.8,424,407,312.1,768,86.5,79.4,995.88,67,61.7,469.8
5/18/2021,8:10:05 AM,578,41.96703,-88.13117,31,29,18,28.3,25.6,16.8,423,407.1,311.2,-192,86.5,79.4,996.05,67,63.1,506.6
5/18/2021,8:10:06 AM,579,41.96703,-88.13117,31,29,18,28.3,25.6,16.8,423,407.1,311.9,720,86.5,79.4,996.1,66.9,63.1,526.1
5/18/2021,8:10:07 AM,580,41.96703,-88.13117,29,27,18,28.3,25.6,16.8,424,407.1,312.2,480,82.3,79.4,996.16,66.9,63.1,559.1
5/18/2021,8:10:08 AM,581,41.96703,-88.13117,29,27,18,28.3,25.6,16.8,424,407.2,313.2,912,82.3,79.4,996.28,66.9,63.1,565.6
5/18/2021,8:10:09 AM,582,41.96703,-88.13117,27,26,17,28.3,25.6,16.8,423,407.2,313.7,576,80.2,79.4,996.27,66.8,63.1,478.6
5/18/2021,8:10:10 AM,583,41.96703,-88.13117,28,27,18,28.3,25.6,16.8,424,407.2,313.2,0,82.3,79.4,996.32,66.8,63.1,436.2
5/18/2021,8:10:11 AM,584,41.96703,-88.13117,28,27,18,28.3,25.6,16.8,426,407.2,312.5,-96,82.3,79.4,996.32,66.8,63.1,537.7
5/18/2021,8:10:12 AM,585,41.96703,-88.13117,28,27,19,28.3,25.7,16.8,430,407.3,312,48,82.3,79.4,996.25,66.8,63.1,496.4
5/18/2021,8:10:13 AM,586,41.96703,-88.13117,29,28,19,28.3,25.7,16.8,434,407.3,310.6,-528,84.4,79.4,996.15,66.8,63.1,558.2
5/18/2021,8:10:14 AM,587,41.96703,-88.13117,30,28,19,28.3,25.7,16.9,434,407.4,309,-624,84.4,79.4,996.12,66.8,63.1,588.8
5/18/2021,8:10:15 AM,588,41.96703,-88.13117,31,30,20,28.3,25.7,16.9,434,407.4,307.2,-768,88.6,79.5,996.18,66.8,63.1,624.6
5/18/2021,8:10:16 AM,589,41.96703,-88.13117,29,29,19,28.3,25.7,16.9,430,407.5,309.3,1584,86.5,79.5,996.24,66.8,63.1,617.7
5/18/2021,8:10:17 AM,590,41.96703,-88.13117,28,28,18,28.3,25.7,16.9,427,407.5,309.1,192,84.4,79.5,996.26,66.8,63.1,617.5
5/18/2021,8:10:18 AM,591,41.96703,-88.13117,29,29,19,28.3,25.7,16.9,426,407.5,310.4,1056,86.5,79.5,996.34,66.7,63.1,611.3
5/18/2021,8:10:19 AM,592,41.96703,-88.13117,31,30,19,28.3,25.7,16.9,429,407.6,309.8,-48,88.6,79.5,996.28,66.7,63.1,607.6
5/18/2021,8:10:20 AM,593,41.96703,-88.13117,34,32,20,28.3,25.7,16.9,429,407.6,308,-768,92.8,79.5,996.24,66.7,63.1,596.9
5/18/2021,8:10:21 AM,594,41.96703,-88.13117,32,30,18,28.3,25.7,16.9,430,407.6,307.6,96,88.6,79.5,996.14,66.7,63.1,590.7
5/18/2021,8:10:22 AM,595,41.96703,-88.13117,32,30,17,28.3,25.7,16.9,430,407.7,306.8,-144,88.6,79.6,996.14,66.8,63.1,606.5
5/18/2021,8:10:23 AM,596,41.96703,-88.13117,32,30,17,28.3,25.7,16.9,430,407.7,306.8,288,88.6,79.6,996.01,66.8,63.1,669.6
5/18/2021,8:10:24 AM,597,41.96703,-88.13117,32,30,17,28.3,25.7,16.9,435,407.8,304.5,-1104,88.6,79.6,995.92,66.8,63.1,614.7
5/18/2021,8:10:25 AM,598,41.96703,-88.13117,32,30,18,28.3,25.7,16.9,434,407.8,304.5,336,88.6,79.6,995.86,66.8,63.1,579.1
5/18/2021,8:10:26 AM,599,41.96703,-88.13117,32,30,18,28.3,25.7,16.9,434,407.8,302.6,-864,88.6,79.6,995.86,66.8,63.1,605.4
5/18/2021,8:10:27 AM,600,41.96703,-88.13117,31,29,17,28.3,25.7,16.9,435,407.9,302.1,0,86.5,79.6,995.83,66.8,63.1,605.4
5/18/2021,8:10:28 AM,601,41.96703,-88.13117,31,29,17,28.3,25.8,16.9,434,407.9,303.7,1200,86.5,79.8,995.83,66.8,63.1,603.1
5/18/2021,8:10:29 AM,602,41.96703,-88.13117,31,29,17,28.3,25.8,16.9,434,408,303.5,576,86.5,79.8,995.77,66.8,63.1,614.2
5/18/2021,8:10:30 AM,603,41.96703,-88.13117,32,30,18,28.3,25.8,16.9,435,408,303.1,816,88.6,79.8,995.81,66.8,63.1,602.6
5/18/2021,8:10:31 AM,604,41.96703,-88.13117,32,30,18,28.3,25.8,16.9,435,408.1,300.9,48,88.6,79.8,995.8,66.9,61.7,604.8
5/18/2021,8:10:32 AM,605,41.96703,-88.13117,33,30,19,28.3,25.8,16.9,435,408.1,301.4,816,88.6,79.8,995.77,66.9,63.1,611
5/18/2021,8:10:33 AM,606,41.96703,-88.13117,33,30,19,28.3,25.8,16.9,435,408.2,301,1152,88.6,79.8,995.81,66.9,63.1,596.4
5/18/2021,8:10:34 AM,607,41.96703,-88.13117,33,30,19,28.4,25.8,16.9,435,408.3,300.3,-144,88.6,79.8,995.83,66.8,63.1,593.2
5/18/2021,8:10:35 AM,608,41.96703,-88.13117,33,30,20,28.4,25.8,17,435,408.3,296.8,-624,88.6,79.9,995.8,66.9,61.7,594.1
5/18/2021,8:10:36 AM,609,41.96703,-88.13117,33,30,20,28.4,25.9,17,435,408.4,294.1,-528,88.6,79.9,995.81,66.9,63.1,596.4
5/18/2021,8:10:37 AM,610,41.96703,-88.13117,33,30,20,28.4,25.9,17,431,408.4,292.6,-96,88.6,79.9,995.77,66.9,63.1,594.1
5/18/2021,8:10:38 AM,611,41.96703,-88.13117,33,30,20,28.4,25.9,17,430,408.4,291.1,-816,88.6,79.9,995.85,66.9,63.1,599.5
5/18/2021,8:10:39 AM,612,41.96703,-88.13117,33,30,20,28.4,25.9,17,429,408.5,294.3,1008,88.6,80,995.82,66.9,63.1,613.6
5/18/2021,8:10:40 AM,613,41.96703,-88.13117,31,29,20,28.4,25.9,17,430,408.5,295.7,-144,86.5,80,995.84,66.8,63.1,595.5
5/18/2021,8:10:41 AM,614,41.96703,-88.13117,31,29,20,28.4,25.9,17,431,408.6,292.2,-336,86.5,80,995.8,66.8,63.1,590.1
5/18/2021,8:10:42 AM,615,41.96703,-88.13117,32,28,20,28.4,25.9,17.1,431,408.6,293.2,720,84.4,80,995.8,66.9,63.1,609.3
5/18/2021,8:10:43 AM,616,41.96703,-88.13117,32,28,20,28.4,25.9,17.1,430,408.7,296.9,1104,84.4,80.1,995.76,66.9,63.1,609.3
5/18/2021,8:10:44 AM,617,41.96703,-88.13117,32,28,20,28.5,25.9,17.1,437,408.7,294.9,144,84.4,80.1,995.8,66.9,63.1,611.6
5/18/2021,8:10:45 AM,618,41.96703,-88.13117,32,28,20,28.5,26,17.1,441,408.8,296.9,624,84.4,80.1,995.76,66.9,63.1,606.2
5/18/2021,8:10:46 AM,619,41.96703,-88.13117,32,28,20,28.5,26,17.1,441,408.8,301.3,1296,84.4,80.1,995.82,66.9,63.1,621.8
5/18/2021,8:10:47 AM,620,41.96703,-88.13117,30,26,20,28.5,26,17.1,441,408.9,300.1,-480,80.2,80.1,995.8,66.8,63.1,592.4
5/18/2021,8:10:48 AM,621,41.96703,-88.13117,30,26,20,28.5,26,17.1,438,409,298.1,432,80.2,80.2,995.8,66.9,63.1,608.5
5/18/2021,8:10:49 AM,622,41.96703,-88.13117,30,26,20,28.5,26,17.1,437,409,302.6,1488,80.2,80.2,995.77,66.9,61.7,625.7
5/18/2021,8:10:50 AM,623,41.96703,-88.13117,29,26,19,28.5,26,17.1,438,409.1,304.7,672,80.2,80.2,995.77,66.9,61.7,592.4
5/18/2021,8:10:51 AM,624,41.96703,-88.13117,29,26,19,28.5,26,17.2,435,409.1,303.6,-288,80.2,80.2,995.79,66.9,61.7,607.6
5/18/2021,8:10:52 AM,625,41.96703,-88.13117,30,25,19,28.6,26,17.2,435,409.2,306.8,1296,78.1,80.2,995.83,66.9,61.7,607.1
5/18/2021,8:10:53 AM,626,41.96703,-88.13117,30,25,19,28.6,26,17.2,435,409.2,306.3,816,78.1,80.2,995.79,66.9,61.7,616.1
5/18/2021,8:10:54 AM,627,41.96703,-88.13117,30,25,19,28.6,26,17.2,434,409.3,306.4,-192,78.1,80.2,995.81,66.9,61.7,609.3
5/18/2021,8:10:55 AM,628,41.96703,-88.13117,29,25,19,28.6,26,17.2,435,409.3,305.5,-624,78.1,80.2,995.83,66.9,61.7,609.3
5/18/2021,8:10:56 AM,629,41.96703,-88.13117,31,28,19,28.6,26,17.2,438,409.4,304.8,528,84.4,80.2,995.81,66.9,61.7,610.2
5/18/2021,8:10:57 AM,630,41.96703,-88.13117,32,27,18,28.6,26,17.2,435,409.4,302.5,-816,82.3,80.2,995.78,66.9,61.7,612.4
5/18/2021,8:10:58 AM,631,41.96703,-88.13117,32,28,18,28.6,26,17.2,437,409.5,305.7,912,84.4,80.2,995.79,66.9,61.7,611.6
5/18/2021,8:10:59 AM,632,41.96703,-88.13117,32,29,19,28.6,26,17.2,435,409.5,306.8,336,86.5,80.2,995.77,66.9,63.1,606.5
5/18/2021,8:11:00 AM,633,41.96703,-88.13117,34,29,19,28.6,26,17.2,431,409.5,307.6,1152,86.5,80.3,995.73,66.9,63.1,604
5/18/2021,8:11:01 AM,634,41.96703,-88.13117,36,31,20,28.7,26,17.2,430,409.6,307.9,-384,90.7,80.3,995.71,66.9,63.1,592.4
5/18/2021,8:11:02 AM,635,41.96703,-88.13117,38,32,20,28.7,26.1,17.2,430,409.6,306.3,-864,92.8,80.3,995.69,66.9,63.1,598.6
5/18/2021,8:11:03 AM,636,41.96703,-88.13117,38,33,20,28.7,26.1,17.2,431,409.7,310.3,1152,95,80.3,995.68,66.9,63.1,606.8
5/18/2021,8:11:04 AM,637,41.96703,-88.13117,36,32,20,28.7,26.1,17.2,435,409.7,309.9,-336,92.8,80.4,995.65,66.9,63.1,609
5/18/2021,8:11:05 AM,638,41.96703,-88.13117,36,32,20,28.7,26.1,17.2,438,409.7,306.4,-1200,92.8,80.4,995.71,66.9,63.1,630.4
5/18/2021,8:11:06 AM,639,41.96703,-88.13117,36,32,20,28.8,26.1,17.2,443,409.8,307.8,0,92.8,80.4,995.69,66.9,63.1,613
5/18/2021,8:11:07 AM,640,41.96703,-88.13117,36,32,20,28.8,26.1,17.2,446,409.9,308.1,1344,92.8,80.5,995.68,66.9,63.1,617.5
5/18/2021,8:11:08 AM,641,41.96703,-88.13117,37,32,20,28.8,26.1,17.3,446,409.9,305.3,-912,92.8,80.5,995.69,66.9,63.1,610.4
5/18/2021,8:11:09 AM,642,41.96703,-88.13117,36,31,19,28.8,26.2,17.3,448,410,306.5,1200,90.7,80.5,995.72,66.9,63.1,603.7
5/18/2021,8:11:10 AM,643,41.96703,-88.13117,36,31,18,28.9,26.2,17.3,449,410,306.6,-336,90.7,80.6,995.69,66.9,63.1,598.3
5/18/2021,8:11:11 AM,644,41.96703,-88.13117,36,31,18,28.9,26.2,17.3,448,410.1,307.5,816,90.7,80.6,995.7,66.9,63.1,627.3
5/18/2021,8:11:12 AM,645,41.96703,-88.13117,36,31,18,28.9,26.2,17.3,452,410.2,308.8,-144,90.7,80.6,995.7,66.9,63.1,619.2
5/18/2021,8:11:13 AM,646,41.96703,-88.13117,37,31,19,28.9,26.2,17.3,453,410.3,307.3,-336,90.7,80.7,995.69,66.9,63.1,625.1
5/18/2021,8:11:14 AM,647,41.96703,-88.13117,37,31,19,28.9,26.2,17.3,453,410.3,306.2,-48,90.7,80.7,995.67,66.9,64.4,608.2
5/18/2021,8:11:15 AM,648,41.96703,-88.13117,35,31,19,29,26.3,17.3,454,410.4,309.3,1008,90.7,80.7,995.69,66.9,64.4,592.1
5/18/2021,8:11:16 AM,649,41.96703,-88.13117,36,32,20,29,26.3,17.3,454,410.5,308,-720,92.8,80.8,995.71,66.9,64.4,601.4
5/18/2021,8:11:17 AM,650,41.96703,-88.13117,36,32,20,29,26.3,17.3,455,410.6,307.2,192,92.8,80.8,995.69,66.9,63.1,614.7
5/18/2021,8:11:18 AM,651,41.96703,-88.13117,37,32,20,29,26.3,17.3,453,410.7,306.4,816,92.8,80.9,995.72,66.9,64.4,628.5
5/18/2021,8:11:19 AM,652,41.96703,-88.13117,37,32,20,29.1,26.3,17.3,453,410.7,308,1008,92.8,80.9,995.68,66.9,64.4,624.9
5/18/2021,8:11:20 AM,653,41.96703,-88.13117,36,31,20,29.1,26.3,17.3,455,410.8,308.4,480,90.7,80.9,995.68,66.9,64.4,623.5
5/18/2021,8:11:21 AM,654,41.96703,-88.13117,36,31,20,29.1,26.4,17.4,455,410.9,307,480,90.7,81,995.66,66.9,64.4,634.2
5/18/2021,8:11:22 AM,655,41.96703,-88.13117,36,31,20,29.1,26.4,17.4,455,411,303.6,-576,90.7,81,995.65,66.9,64.4,611.9
5/18/2021,8:11:23 AM,656,41.96703,-88.13117,36,30,20,29.2,26.4,17.4,456,411.1,302.2,-528,88.6,81,995.64,66.9,64.4,642.1
5/18/2021,8:11:24 AM,657,41.96703,-88.13117,36,30,20,29.2,26.4,17.4,456,411.2,301.7,816,88.6,81.1,995.63,66.9,64.4,635.9
5/18/2021,8:11:25 AM,658,41.96703,-88.13117,36,30,20,29.2,26.4,17.4,456,411.3,301.2,-96,88.6,81.1,995.71,66.9,64.4,642.1
5/18/2021,8:11:26 AM,659,41.96703,-88.13117,36,30,20,29.2,26.4,17.4,456,411.4,305.7,1392,88.6,81.1,995.74,66.9,64.4,628.3
5/18/2021,8:11:27 AM,660,41.96703,-88.13117,36,30,20,29.3,26.5,17.4,458,411.5,304.9,720,88.6,81.2,995.75,66.9,64.4,626
5/18/2021,8:11:28 AM,661,41.96703,-88.13117,35,29,19,29.3,26.5,17.4,457,411.6,303,-96,86.5,81.2,995.74,66.9,63.1,643.5
5/18/2021,8:11:29 AM,662,41.96703,-88.13117,35,29,19,29.3,26.5,17.4,455,411.7,306.5,1152,86.5,81.2,995.73,66.9,63.1,615.9
5/18/2021,8:11:30 AM,663,41.96703,-88.13117,35,29,19,29.3,26.5,17.4,454,411.7,305.5,-912,86.5,81.3,995.75,66.9,63.1,644.9
5/18/2021,8:11:31 AM,664,41.96703,-88.13117,36,30,20,29.4,26.5,17.5,451,411.8,306,-528,88.6,81.3,995.78,66.9,63.1,642.7
5/18/2021,8:11:32 AM,665,41.96703,-88.13117,36,30,20,29.4,26.5,17.5,452,411.9,305.2,144,88.6,81.3,995.75,66.8,63.1,612.4
